place_id,Restaurant Name,Google Review Ratings,Reviews,value_tier,value_score,service_tier,service_score,taste_tier,taste_score,value_tier_numeric,service_tier_numeric,taste_tier_numeric
ChIJDxn4XBYZ2jERrbHE7aDSKGY,Revolver,3,"The food is not bad but I’m not sure if it’s worth it to pay $100 for it. Set lunch are more affordable at half price

Ordered the set lunch course

First course is the paneer which is not bad but I actually like the seasoned chilli more

Second course seabass. Sauce wise is not bad but I prefer it to be more flavorful

Third course have butter chicken but I find it so so

Last course has the pistachio gelato but I didn’t like it as too herbal tasting already. The honey yoghurt is better",good,0.5423,good,0.0772,good,0.8652,4,4,4
ChIJDxn4XBYZ2jERrbHE7aDSKGY,Revolver,2,"Appears to be fine dining, actually just over priced mediocre food",poor,0.9782,average,0.0189,poor,0.137,2,3,2
ChIJDxn4XBYZ2jERrbHE7aDSKGY,Revolver,1,The food was very mediocre. Some of the dishes weren’t cooked well like the cauliflower florets which was al dante. Food was being served without serving spoon until asked for. We went as it was recommended. Certainly not worth the price.,poor,0.9911,poor,0.6734,poor,0.9969,2,2,2
ChIJDxn4XBYZ2jERrbHE7aDSKGY,Revolver,5,Amazing place. For small dinners at the bar watching the chefs or for a dinner party upstairs (see photos). Will be back!,excellent,0.8102,excellent,0.969,good,0.9747,5,5,4
ChIJDxn4XBYZ2jERrbHE7aDSKGY,Revolver,5,"Modern Indian fusion cuisine...the chefs have been successful in crafting a menu that reflects this description. The food is delicious and wait staff were efficient, friendly although not intrusive. I highly recommend the butter chicken and chickpea kulchettes as well as the cabbage wedge dish. In the small plates section, the pork belly was a highlight.",good,0.672,excellent,0.9986,good,0.9985,4,5,4
ChIJ3x7is3IZ2jERIjV-cc9gbWI,Rojak Popiah & Cockle,4,ポヒアを注文しました。色々食べたかったので1本のみ注文しようかと思いましたが2本4ドルのみでした。具材が野菜中心なので主食にはなりませんがまあまあ美味しかったです。,poor,0.5322,excellent,0.6446,good,0.6553,2,5,4
ChIJ3x7is3IZ2jERIjV-cc9gbWI,Rojak Popiah & Cockle,2,Disappointed by the popiah - quite overhyped. Too sweet and soggy even when freshly made.,terrible,0.925,poor,0.0571,poor,0.431,1,2,2
ChIJ3x7is3IZ2jERIjV-cc9gbWI,Rojak Popiah & Cockle,5,I bought the popiah set cists 4 dollars in the afternoon. Boss is patient and asks carefully about customer preferences before preparing. Her popiah does not break easily and holds well.  Her hands are deft. Ate them only in the evening but still good. Will try rojak next time too.,good,0.7202,good,0.6633,good,0.3074,4,4,4
ChIJ3x7is3IZ2jERIjV-cc9gbWI,Rojak Popiah & Cockle,4,"i always go for the rojak when i m around the area..it is realli quite good with a generous serving

no comments abt the other food though.. since i just go for the rojak",good,0.9391,excellent,0.9947,good,0.996,4,5,4
ChIJ3x7is3IZ2jERIjV-cc9gbWI,Rojak Popiah & Cockle,5,"I still dream about the rojak I had here, and haven't found any better anywhere in the world since.",excellent,0.3295,excellent,0.8554,excellent,0.9619,5,5,5
ChIJ3x7is3IZ2jERIjV-cc9gbWI,Rojak Popiah & Cockle,5,蠻特別開胃的囉喏，意外坐在米其林店門口。,good,0.4569,good,0.4516,good,0.5186,4,4,4
ChIJ3x7is3IZ2jERIjV-cc9gbWI,Rojak Popiah & Cockle,5,"I tried the popiah here for the first time and really enjoyed it. The flavours were surprisingly complex and well balanced, with a mix of sweet, savoury, and slightly tangy notes coming together beautifully.

The filling was fresh and full of texture, wrapped in a thin, soft crepe that made it light yet satisfying.

I’d happily return to just for this dish.",good,0.6042,excellent,0.2238,good,0.9981,4,5,4
ChIJ3x7is3IZ2jERIjV-cc9gbWI,Rojak Popiah & Cockle,5,A delight. This stall prepared rojak and popiah fresh after order. Be careful their chilli packs a punch,excellent,0.779,excellent,0.943,good,0.9973,5,5,4
ChIJ3x7is3IZ2jERIjV-cc9gbWI,Rojak Popiah & Cockle,3,Did not give me crispy you tian and toupok despite requesting for it.,poor,0.4316,poor,0.588,poor,0.3896,2,2,2
ChIJ3x7is3IZ2jERIjV-cc9gbWI,Rojak Popiah & Cockle,5,"Ordered takeaway popiah and rojak. Both were still tasty when I got home. The popiah was decent, while the rojak was especially appetising.",average,0.9234,good,0.4874,good,0.9978,3,4,4
ChIJ3x7is3IZ2jERIjV-cc9gbWI,Rojak Popiah & Cockle,3,"Came here for dinner with a friend. Things were initially looking good because of the long queue at the stall.

I had the 2 popiahs myself and we shared the cockles. Popiah was quite normal and run of the mill. Cockles were overcooked and some of them were starting to taste bad.

My first and last time purchasing anything from this stall.",good,0.3884,good,0.2243,good,0.3865,4,4,4
ChIJ3x7is3IZ2jERIjV-cc9gbWI,Rojak Popiah & Cockle,5,Popiah abit small,poor,0.721,poor,0.152,good,0.3348,2,2,4
ChIJ3x7is3IZ2jERIjV-cc9gbWI,Rojak Popiah & Cockle,5,The popiah is delicious. I’m usually not the type to venture into new foods that I’m not familiar with. A friend bought it and I tried it and thought it was actually really good. It’s pretty much like a spring roll but wrapped in a light layer of skin (?). There is some sort of peanut sauce in it that vaguely tastes like the peanut sauce you dip Vietnamese spring roll in. Very delicious! Have to try at least once if you’re in Singapore. Can’t beat the price for 2 rolls ($4 SGD as of Nov 2025),good,0.8756,excellent,0.7847,good,0.9987,4,5,4
ChIJ3x7is3IZ2jERIjV-cc9gbWI,Rojak Popiah & Cockle,2,"I visited this stall at Maxwell and ordered two items: Popiah and Cockles.

First, the Popiah: It was perfectly normal. Honestly, I had braced myself for disappointment, but it didn't fail me. That said, it was just a very standard, average popiah—decent and satisfying enough, but nothing exceptional to write home about.

However, the Cockles were a massive letdown and extremely concerning. We paid $10 for the plate, and they were clearly not fresh. Many of the cockles had an awful, shitty, muddy smell that immediately turned us off. Furthermore, you could see on the shells that they had not been properly washed or cleaned before being cooked and served.

Due to the quality and the bad smell, we had to throw away almost half the portion. Serving seafood this unclean is unacceptable. I am genuinely worried about having a stomach ache after eating the few we tried. I hope the stall takes action to ensure their ingredients are fresh and properly prepared, especially for items like cockles.",poor,0.0628,average,0.0279,poor,0.0303,2,3,2
ChIJ3x7is3IZ2jERIjV-cc9gbWI,Rojak Popiah & Cockle,5,"Top rated Michelin Gourmand popiah, freshly made on order. It doesn't matter how big the que is, the popiah are fresh from the press. I liked them and better than other popiah I tried.",good,0.9253,excellent,0.8227,good,0.9752,4,5,4
ChIJ3x7is3IZ2jERIjV-cc9gbWI,Rojak Popiah & Cockle,5,Popiah waren sehr lecker!,poor,0.4477,excellent,0.6553,excellent,0.9187,2,5,5
ChIJ3x7is3IZ2jERIjV-cc9gbWI,Rojak Popiah & Cockle,4,"Very long wait for food even over half an hour because the restaurant is popular and makes things fresh as well as in other restaurants where there are not such queues. Rojak was a cool interesting salad dish with lots of sugar, popiah I didn't understand with the attendant about how many pieces I wanted, she could have easily given them to someone else in line who was waiting there for them. Taste was good, price was reasonable. The establishment also has the option to pay by card.",good,0.9933,good,0.8829,good,0.9916,4,4,4
ChIJ3x7is3IZ2jERIjV-cc9gbWI,Rojak Popiah & Cockle,5,"薄餅 Popiah $4 (2 rolls)
💁🏻基本上就是台灣的潤餅捲，中間有豆芽生菜水煮蛋跟花生粉，菜有個像豆豉的味道，整體花生粉味很重，皮感覺乾了一些，算是簡單的小點心",good,0.5438,good,0.4023,good,0.4969,4,4,4
ChIJ3x7is3IZ2jERIjV-cc9gbWI,Rojak Popiah & Cockle,4,"A local recommended giving this spot a try and to order the Rojak and Popiah. Both dishes looked very interesting and unique. I'm always open to experiencing new flavors, so I was happy to try.

The Rojak is a salad with palm sugar dressing. This was a very unique dish, I would say the sweet flavor definitely grows on you as you keep eating. I wasn't too sure what I was eating since the dressing covered up most of the veggies, but the dish introduced some new flavors that I've never had before.

The Popiah is a spring roll with fresh veggie ingredients. There is no meat, but it was delicious and refreshing.

Overall, I enjoyed trying both of these dishes that I've never had before. I would get the Popiah again. For the Rojak, I would only get it again if sharing, because I wouldn't be able to finish the whole plate myself.

follow @food.vince on instagram and tiktok for more travel eats!",good,0.7128,excellent,0.5949,good,0.9759,4,5,4
ChIJ3x7is3IZ2jERIjV-cc9gbWI,Rojak Popiah & Cockle,4,good popiah but a little smol ):,poor,0.4264,good,0.13,good,0.4451,2,4,4
ChIJ3x7is3IZ2jERIjV-cc9gbWI,Rojak Popiah & Cockle,5,"Delicious Local Gem – Worth the Hype!

I visited Rojak, Popiah & Cockle during a layover, drawn by its feature in the Michelin Guide—and it truly lived up to the reputation. This place is very popular, and for good reason. The food was fantastic, especially the Popiah—it was my first time trying it, and I was blown away. Soft, flavorful, and packed with fresh ingredients. Everything was well-prepared and bursting with taste. Highly recommend stopping by if you’re in Singapore. You won’t be disappointed!",average,0.9519,excellent,0.9744,good,0.9988,3,5,4
ChIJ3x7is3IZ2jERIjV-cc9gbWI,Rojak Popiah & Cockle,5,Rojak的醬料很好吃，配上新鮮的鳳梨、黃瓜、樹薯（？）、豆芽和油條，還有醬料上的花生碎，非常美味。,good,0.736,excellent,0.8484,good,0.6987,4,5,4
ChIJ3x7is3IZ2jERIjV-cc9gbWI,Rojak Popiah & Cockle,5,My fave stall to go for popiah & rojak. Simply Delish,good,0.7725,excellent,0.6922,good,0.963,4,5,4
ChIJ3x7is3IZ2jERIjV-cc9gbWI,Rojak Popiah & Cockle,1,rude and I have tried many better ones out there at neighbourhood hawker,poor,0.6938,terrible,0.3295,good,0.5791,2,1,4
ChIJ3x7is3IZ2jERIjV-cc9gbWI,Rojak Popiah & Cockle,4,"Recommended by the MICHELIN Guide.  The stall is located in Maxwell Food Centre.  I went on a Saturday at around 14:30.  It was busy.  There was a line of around maybe 4 to 5 people in front of me but it moved quickly.  There was not one single cockle left at that time!  I tried the rojak.  I had never eaten rojak before and was keen to sample it.  The small portion cost 5 SGD.  It was huge!  A man in front of me got a bigger portion size and that was gigantic.  Be mindful when ordering.  Aunty and uncle were pleasant.  She asked me if spicy was fine, so I said yes.  However, the rojak to me was not spicy at all.  It was sweet, tangy and I could taste peanut and citrus.  An explosion of refreshing flavours.  Not sure what to make of it.  I still don't know if it is a dish on its own or a snack.  From what I understand, rojak is mainly eaten as a side dish or a snack but can be a main meal too.  I think for one person, it is too much and it would become sickening.  I tried a few mouthfuls and I enjoyed it.  However, I feel that it is something you would share with others.  I was on my own.  If you are with a group of people, get a few different dishes and share.  It was refreshing in the heat.  I don't know what was in it, but I could taste cucumber and what appeared to be fried dough sticks and other vegetables dressed in a sweet, tangy and apparently spicy sauce.  As I mentioned, I couldn't taste the spice.  It was nice, glad I tried it.  Would recommend.",average,0.5716,good,0.5445,good,0.9313,3,4,4
